Document_ID,Risk_Score,Top_Topic,Text
4840,1.8676,19,"All boys made fun of me today. Ok i have no problem. I just sent one message just for fun"
5261,1.8676,10,"If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; ."
3747,1.8676,10,"Aight, let me know when you're gonna be around usf"
1759,1.8675,19,"Miss ya, need ya, want ya, love ya."
5245,1.8675,7,"thanks for the temales it was wonderful. Thank. Have a great week."
1269,1.8674,7,"SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW."
4085,1.8674,19,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you."
4456,1.8674,4,"I'm home. Ard wat time will u reach?"
4903,1.8674,4,"Taka lor. Wat time u wan 2 come n look 4 us?"
3221,1.8674,7,"Me too baby! I promise to treat you well! I bet you will take good care of me..."
2378,1.8673,13,"I'm on my way home. Went to change batt 4 my watch then go shop a bit lor."
2997,1.8673,4,"Mm not entirely sure i understood that text but hey. Ho. Which weekend?"
3749,1.8673,4,"Ü neva tell me how i noe... I'm not at home in da aft wat..."
170,1.8672,7,"Great escape. I fancy the bridge but needs her lager. See you tomo"
865,1.8672,1,"Did u find out what time the bus is at coz i need to sort some stuff out."
2236,1.8672,19,"What's your room number again? Wanna make sure I'm knocking on the right door"
4173,1.8672,2,"Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt;#&gt; k. Pls holla back"
4336,1.8672,7,"Boo what time u get out? U were supposed to take me shopping today. :("
488,1.8636,4,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
3317,1.8636,4,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
4719,1.8569,6,"K will do, addie &amp; I are doing some art so I'll be here when you get home"
13,1.8568,17,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
925,1.8568,1,"She went to attend another two rounds today..but still did't reach home.."
1013,1.8568,1,"I just got home babe, are you still awake ?"
2598,1.8568,1,"No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans"
4405,1.8568,1,"Just getting back home"
5166,1.8568,1,"Ü still got lessons?  Ü in sch?"
5286,1.8568,17,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
5473,1.8568,4,"Well obviously not because all the people in my cool college life went home ;_;"
1630,1.8566,19,"Yes princess! I want to make you happy..."
788,1.8566,7,"It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure"
1166,1.8566,19,"Well. Im computerless. Time to make some oreo truffles"
1263,1.8566,7,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!"
3289,1.8566,7,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard"
3766,1.8566,7,"Would me smoking you out help us work through this difficult time"
4917,1.8566,15,"We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!"
4993,1.8566,19,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx"
5014,1.8566,15,"U attend ur driving lesson how many times a wk n which day?"
3709,1.8566,19,"Aight do you still want to get money"
741,1.8565,10,"Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao."
825,1.8565,4,"25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity."
2602,1.8565,17,"As usual..iam fine, happy &amp; doing well..:)"
2612,1.8565,17,"As usual..iam fine, happy &amp; doing well..:)"
3621,1.8565,4,"8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity"
4396,1.8565,20,"Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!"
4851,1.8565,17,"either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you."
4933,1.8565,4,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?"
5069,1.8565,14,"83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541"
5072,1.8565,4,"5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity."
5258,1.8565,17,"As usual..iam fine, happy &amp; doing well..:)"
1788,1.8565,10,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
2861,1.8565,10,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
3470,1.8565,10,"yay! finally lol. i missed our cinema trip last week :-("
3688,1.8565,10,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?"
4392,1.8565,10,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
4454,1.8565,10,"I've told you everything will stop. Just dont let her get dehydrated."
551,1.8565,7,"Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time."
1959,1.8565,7,"Take something for pain. If it moves however to any side in the next 6hrs see a doctor."
2067,1.8565,7,"Cos daddy arranging time c wat time fetch ü mah..."
5386,1.8565,7,"How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem"
1902,1.8564,10,"And miss vday the parachute and double coins??? U must not know me very well..."
1984,1.8564,19,"Hey i will be late... i'm at amk. Need to drink tea or coffee"
2053,1.8564,19,"Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx"
2714,1.8564,19,"Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath"
3947,1.8564,19,"I will be gentle princess! We will make sweet gentle love..."
241,1.8564,4,"U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597"
578,1.8564,17,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same."
880,1.8564,4,"U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565"
881,1.8564,4,"U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08"
1624,1.8564,4,"U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599"
1678,1.8564,1,"Yeah, that's fine! It's £6 to get in, is that ok?"
1881,1.8564,4,"U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594"
2165,1.8564,1,"hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx"
2653,1.8564,4,"Text me when you get off, don't call, my phones having problems"
2681,1.8564,4,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message"
2837,1.8564,1,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter.."
2953,1.8564,4,"Hey now am free you can call me."
3986,1.8564,4,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly"
4105,1.8564,4,"U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599"
4209,1.8564,4,"Lets use it next week, princess :)"
4349,1.8564,4,"U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597"
4397,1.8564,1,"Only just got this message, not ignoring you. Yes, i was. Shopping that is"
4420,1.8564,4,"When you get free, call me"
4423,1.8564,19,"Still at west coast... Haiz... Ü'll take forever to come back..."
4587,1.8564,4,"U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm"
5041,1.8564,19,"Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala."
5457,1.8564,4,"For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk"
623,1.8564,17,"Good words.... But words may leave u in dismay many times."
821,1.8564,17,"BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX."
1597,1.8563,7,"Pls confirm the time to collect the cheque."
3799,1.8563,7,"For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;"
1609,1.8563,7,"Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya..."
86,1.8562,15,"I call you later, don't have network. If urgnt, sms me."
923,1.8562,15,"On ma way to school. Can you pls send me ashley's number"
1093,1.8562,15,"Please da call me any mistake from my side sorry da. Pls da goto doctor."
1251,1.8562,15,"I call you later, don't have network. If urgnt, sms me."
1412,1.8562,1,"Pls speak to that customer machan."
2156,1.8562,15,"Oh god i am happy to see your message after 3 days"
2560,1.8562,4,"Some friends want me to drive em someplace, probably take a while"
2865,1.8562,4,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ?"
3088,1.8562,4,"I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ..."
3125,1.8562,1,"He telling not to tell any one. If so treat for me hi hi hi"
3428,1.8562,1,"Sure but since my parents will be working on Tuesday I don't really need a cover story"
3478,1.8562,10,"I can probably come by, everybody's done around  &lt;#&gt;  right?"
4530,1.8562,10,"HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx"
4711,1.8562,1,"Haha awesome, I might need to take you up on that, what you doin tonight?"
4945,1.8562,4,"Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah."
5054,1.8562,10,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
5417,1.8562,1,"My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!"
2445,1.8562,4,"&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here"
3557,1.8494,10,"From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more"
2114,1.8493,14,"You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p"
3699,1.8493,14,"You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p"
620,1.8439,12,"I come n pick ü up... Come out immediately aft ur lesson..."
4258,1.8439,19,"Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!"
142,1.8438,4,"K, text me when you're on the way"
1257,1.8438,14,"Just wait till end of march when el nino gets himself. Oh."
1951,1.8438,19,"Wait 2 min..stand at bus stop"
2334,1.8438,12,"We are both fine. Thanks"
2460,1.8438,4,"Cool, I'll text you when I'm on the way"
2774,1.8438,19,"Still in customer place"
2817,1.8438,14,"Some are lasting as much as 2 hours. You might get lucky."
3072,1.8438,19,"I'm now but have to wait till 2 for the bus to pick me."
3794,1.8438,19,"Love it! I want to flood that pretty pussy with cum..."
4478,1.8438,19,"I'll pick you up at about 5.15pm to go to taunton if you still want to come."
85,1.8438,4,"Yup next stop."
103,1.8438,19,"I'm still looking for a car to buy. And have not gone 4the driving test yet."
213,1.8438,12,"Home so we can always chat"
307,1.8438,4,"Yup... From what i remb... I think should be can book..."
384,1.8438,19,"Hey leave it. not a big deal:-) take care."
628,1.8438,7,"How many licks does it take to get to the center of a tootsie pop?"
668,1.8438,19,"Carlos'll be here in a minute if you still need to buy"
904,1.8438,19,"I wonder if your phone battery went dead ? I had to tell you, I love you babe"
974,1.8438,12,"Yup i thk so until e shop closes lor."
1060,1.8438,8,"Tell me they're female :V how're you throwing in? We're deciding what all to get now"
1118,1.8438,19,"Hey... What time is your driving on fri? We go for evaluation on fri?"
2056,1.8438,8,"Y so late but i need to go n get da laptop..."
2316,1.8438,19,"Also that chat was awesome but don't make it regular unless you can see her in person"
2635,1.8438,19,"That's what I love to hear :V see you sundayish, then"
2697,1.8438,19,"And whenever you and i see we can still hook up too."
2737,1.8438,19,"I meant middle left or right?"
2936,1.8438,12,"Yup n her fren lor. I'm meeting my fren at 730."
3022,1.8438,19,"I thank you so much for all you do with selflessness. I love you plenty."
3064,1.8438,3,"Fine. Do you remember me."
